Trial	Trial Start Raw Time [ms]	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category	Eye	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Start Raw Time [ms]	Event End Raw Time [ms]	Event Duration [ms]	Event Start Video Time [ms]	Event End Video Time [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Visual Intake Average Pupil Size X [px]	Visual Intake Average Pupil Size Y [px]	Visual Intake Average Pupil Diameter [mm]	Visual Intake Dispersion X [px]	Visual Intake Dispersion Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	AOI Name	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	851	343603.3	343669.7	1239289.0	1239355.5	66.5	00:05:43:674	00:05:43:715	-	-	-	-	-	-	-	725.6	620.1	736.3	579.5	1.9	3818.0	7734.1	25.9	46.1	108.3	49.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	870	343669.7	344019.5	1239355.5	1239705.2	349.7	00:05:43:715	00:05:44:089	686.2	589.1	62.9	55.7	3.2	69.9	49.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	852	344019.5	344052.3	1239705.2	1239738.0	32.8	00:05:44:089	00:05:44:131	-	-	-	-	-	-	-	660.0	611.4	636.5	599.0	1.2	2357.5	4343.6	371.5	39.4	74.8	49.8	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	871	344052.3	346132.3	1239738.0	1241818.1	2080.0	00:05:44:131	00:05:46:173	699.0	573.8	64.5	56.5	3.2	149.8	114.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	853	346132.3	346182.2	1241818.1	1241868.0	49.9	00:05:46:173	00:05:46:256	-	-	-	-	-	-	-	650.9	587.2	738.6	589.0	2.6	3522.1	8678.6	261.2	84.9	133.4	33.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	872	346182.2	346332.0	1241868.0	1242017.7	149.8	00:05:46:256	00:05:46:423	719.3	598.8	64.9	57.3	3.2	11.1	9.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	854	346332.0	346398.6	1242017.7	1242084.3	66.6	00:05:46:423	00:05:46:464	-	-	-	-	-	-	-	715.1	594.0	611.9	597.6	4.4	3785.1	7943.4	6.4	75.8	129.0	25.1	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	873	346398.6	346714.7	1242084.3	1242400.5	316.2	00:05:46:464	00:05:46:798	635.3	595.2	64.2	56.6	3.2	57.8	22.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	855	346714.7	346764.7	1242400.5	1242450.4	49.9	00:05:46:798	00:05:46:839	-	-	-	-	-	-	-	661.3	610.0	634.0	618.3	1.2	1499.4	2706.4	1.1	33.5	61.3	66.6	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	874	346764.7	347097.4	1242450.4	1242783.2	332.7	00:05:46:839	00:05:47:172	645.7	627.8	66.0	59.6	3.3	15.1	32.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	856	347097.4	347164.2	1242783.2	1242849.9	66.8	00:05:47:172	00:05:47:213	-	-	-	-	-	-	-	652.3	646.1	757.3	608.9	5.1	6641.3	11561.2	848.3	79.8	228.2	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	875	347164.2	347347.1	1242849.9	1243032.8	182.9	00:05:47:213	00:05:47:422	762.3	606.3	67.0	59.0	3.4	11.6	5.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	857	347347.1	347397.2	1243032.8	1243083.0	50.2	00:05:47:422	00:05:47:463	-	-	-	-	-	-	-	768.9	601.1	771.3	619.2	0.6	2201.2	3256.4	575.0	19.3	47.9	33.4	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	876	347397.2	347513.4	1243083.0	1243199.2	116.2	00:05:47:463	00:05:47:588	772.2	609.8	66.0	59.6	3.3	1.3	13.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	858	347513.4	347596.7	1243199.2	1243282.4	83.2	00:05:47:588	00:05:47:672	-	-	-	-	-	-	-	771.8	602.4	1077.6	604.2	12.6	11264.2	16343.2	538.1	184.4	443.2	40.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	877	347596.7	347746.4	1243282.4	1243432.2	149.7	00:05:47:672	00:05:47:797	1067.5	602.0	65.1	59.3	3.4	18.4	7.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	859	347746.4	347813.0	1243432.2	1243498.7	66.5	00:05:47:797	00:05:47:880	-	-	-	-	-	-	-	1054.5	598.0	741.4	621.7	12.8	12001.7	22944.3	420.0	220.2	423.7	50.3	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	878	347813.0	348179.1	1243498.7	1243864.8	366.1	00:05:47:880	00:05:48:255	718.8	622.8	68.0	60.6	3.4	35.8	9.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	860	348179.1	348262.4	1243864.8	1243948.2	83.4	00:05:48:255	00:05:48:338	-	-	-	-	-	-	-	700.0	625.2	1002.3	600.3	12.8	9543.5	22786.6	453.0	169.7	414.2	39.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	879	348262.4	348362.1	1243948.2	1244047.8	99.7	00:05:48:338	00:05:48:422	997.0	597.1	66.2	59.2	3.5	10.7	4.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	861	348362.1	348445.3	1244047.8	1244131.1	83.2	00:05:48:422	00:05:48:505	-	-	-	-	-	-	-	993.5	592.5	674.1	644.5	13.4	10027.7	20918.8	2.4	181.0	482.1	60.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	880	348445.3	348678.3	1244131.1	1244364.0	232.9	00:05:48:505	00:05:48:755	677.1	635.5	68.4	61.1	3.4	5.1	18.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	862	348678.3	348761.4	1244364.0	1244447.2	83.2	00:05:48:755	00:05:48:838	-	-	-	-	-	-	-	673.1	624.6	936.7	673.0	11.2	8175.6	18639.7	136.2	150.0	346.6	60.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	881	348761.4	348861.3	1244447.2	1244547.0	99.9	00:05:48:838	00:05:48:922	935.3	649.3	68.5	63.0	3.5	2.8	37.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	863	348861.3	349110.9	1244547.0	1244796.6	249.6	00:05:48:922	00:05:49:172	-	-	-	-	-	-	-	928.9	626.4	592.0	766.1	15.9	5827.6	19754.4	48.4	116.9	330.8	86.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	882	349110.9	349244.0	1244796.6	1244929.7	133.1	00:05:49:172	00:05:49:338	567.5	742.9	70.5	66.9	3.5	25.5	21.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	864	349244.0	349344.0	1244929.7	1245029.7	100.0	00:05:49:338	00:05:49:422	-	-	-	-	-	-	-	556.3	738.4	483.1	451.9	12.8	7985.5	17367.7	773.6	146.7	336.8	33.4	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	883	349344.0	349876.4	1245029.7	1245562.1	532.4	00:05:49:422	00:05:49:962	491.2	461.2	72.0	57.4	3.6	37.8	27.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	865	349876.4	349926.4	1245562.1	1245612.1	50.0	00:05:49:962	00:05:50:004	-	-	-	-	-	-	-	526.1	484.8	490.5	492.2	1.6	3519.9	8914.6	258.0	57.2	124.6	66.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	884	349926.4	350159.2	1245612.1	1245845.0	232.9	00:05:50:004	00:05:50:212	528.2	505.2	71.5	58.3	3.5	50.5	26.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	866	350159.2	350225.8	1245845.0	1245911.5	66.6	00:05:50:212	00:05:50:296	-	-	-	-	-	-	-	541.0	517.2	614.6	495.0	3.4	6588.9	13265.6	258.5	62.7	208.1	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	885	350225.8	350725.1	1245911.5	1246410.8	499.3	00:05:50:296	00:05:50:796	623.2	472.3	71.7	57.9	3.6	27.5	32.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	867	350725.1	350758.4	1246410.8	1246444.2	33.3	00:05:50:796	00:05:50:837	-	-	-	-	-	-	-	633.7	469.8	652.0	488.0	1.0	2397.9	4306.0	489.7	36.2	71.9	49.6	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	886	350758.4	351107.9	1246444.2	1246793.6	349.5	00:05:50:837	00:05:51:171	655.8	506.6	70.8	58.7	3.5	11.2	20.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	868	351107.9	351157.7	1246793.6	1246843.4	49.8	00:05:51:171	00:05:51:212	-	-	-	-	-	-	-	648.3	512.2	698.3	564.2	2.9	2351.5	5799.4	425.7	69.7	100.6	66.5	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	887	351157.7	351407.3	1246843.4	1247093.1	249.7	00:05:51:212	00:05:51:462	695.3	571.0	70.5	60.7	3.5	9.6	13.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	869	351407.3	351473.9	1247093.1	1247159.7	66.6	00:05:51:462	00:05:51:546	-	-	-	-	-	-	-	687.9	579.3	592.1	553.9	4.1	5263.4	9501.0	467.7	71.9	187.5	49.8	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	888	351473.9	351773.4	1247159.7	1247459.1	299.4	00:05:51:546	00:05:51:837	581.0	559.9	68.7	59.3	3.5	22.2	11.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	870	351773.4	351840.3	1247459.1	1247526.0	66.9	00:05:51:837	00:05:51:921	-	-	-	-	-	-	-	575.4	564.5	658.0	542.9	3.9	6289.3	12505.7	655.6	65.9	207.5	49.8	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	889	351840.3	351939.9	1247526.0	1247625.6	99.6	00:05:51:921	00:05:52:004	666.9	536.8	69.2	58.3	3.4	10.7	14.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Blink	Binocular	15	351939.9	352172.7	1247625.6	1247858.5	232.8	00:05:52:004	00:05:52:254	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	890	352172.7	352539.3	1247858.5	1248225.1	366.6	00:05:52:254	00:05:52:629	712.9	500.3	67.9	56.6	3.4	76.6	32.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	871	352539.3	352588.8	1248225.1	1248274.5	49.5	00:05:52:629	00:05:52:671	-	-	-	-	-	-	-	746.6	479.1	694.0	522.4	3.0	2582.0	6068.8	181.6	65.6	99.3	66.1	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	891	352588.8	353520.6	1248274.5	1249206.4	931.8	00:05:52:671	00:05:53:586	645.5	538.5	66.6	57.0	3.3	85.2	31.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	872	353520.6	353570.6	1249206.4	1249256.3	50.0	00:05:53:586	00:05:53:628	-	-	-	-	-	-	-	618.9	547.5	613.5	523.9	1.1	1904.9	2818.5	416.2	27.1	48.0	33.5	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	892	353570.6	354319.3	1249256.3	1250005.0	748.7	00:05:53:628	00:05:54:420	678.7	520.8	65.7	55.5	3.3	189.6	56.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	873	354319.3	354369.3	1250005.0	1250055.0	50.0	00:05:54:420	00:05:54:420	-	-	-	-	-	-	-	802.1	480.8	858.1	523.9	2.9	3155.3	5629.0	728.0	67.1	143.7	67.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	893	354369.3	354868.4	1250055.0	1250554.2	499.2	00:05:54:420	00:05:54:920	842.8	501.4	66.2	55.2	3.4	23.0	24.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	874	354868.4	354968.3	1250554.2	1250654.0	99.9	00:05:54:920	00:05:55:045	-	-	-	-	-	-	-	833.2	501.3	1499.5	600.9	25.6	21803.4	51110.9	253.5	315.3	1059.1	50.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	894	354968.3	355068.1	1250654.0	1250753.9	99.8	00:05:55:045	00:05:55:170	1494.5	605.2	58.2	59.3	3.5	6.0	5.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	875	355068.1	355118.2	1250753.9	1250803.9	50.1	00:05:55:170	00:05:55:170	-	-	-	-	-	-	-	1534.8	618.8	1588.4	636.3	2.7	4579.3	7902.1	8.2	94.4	126.6	0.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	895	355118.2	355284.8	1250803.9	1250970.6	166.7	00:05:55:170	00:05:55:336	1579.0	636.9	57.0	59.8	3.5	42.1	10.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Blink	Binocular	16	355284.8	355534.0	1250970.6	1251219.8	249.2	00:05:55:336	00:05:55:628	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	896	355534.0	355850.2	1251219.8	1251535.9	316.2	00:05:55:628	00:05:55:919	698.8	556.5	62.9	54.9	3.2	35.4	12.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	876	355850.2	355900.1	1251535.9	1251585.8	49.9	00:05:55:919	00:05:55:960	-	-	-	-	-	-	-	688.8	554.4	781.4	546.5	4.1	7516.4	12525.8	417.7	89.4	215.4	33.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	897	355900.1	356282.9	1251585.8	1251968.6	382.8	00:05:55:960	00:05:56:377	756.4	537.0	62.9	54.1	3.2	79.6	19.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	877	356282.9	356349.4	1251968.6	1252035.1	66.5	00:05:56:377	00:05:56:419	-	-	-	-	-	-	-	694.0	547.3	810.7	549.9	5.0	7920.6	15007.0	427.5	105.5	230.4	25.0	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	898	356349.4	356515.9	1252035.1	1252201.7	166.6	00:05:56:419	00:05:56:585	783.6	546.7	61.3	52.9	3.1	37.7	8.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	878	356515.9	356582.4	1252201.7	1252268.1	66.4	00:05:56:585	00:05:56:627	-	-	-	-	-	-	-	765.2	552.0	636.6	569.8	5.7	8786.2	16879.7	895.6	91.3	291.9	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	899	356582.4	356981.7	1252268.1	1252667.4	399.3	00:05:56:627	00:05:57:044	658.0	560.8	61.6	53.8	3.1	82.5	25.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	879	356981.7	357031.6	1252667.4	1252717.4	49.9	00:05:57:044	00:05:57:085	-	-	-	-	-	-	-	722.4	563.7	793.1	563.6	3.0	2866.2	6678.2	469.0	74.3	152.0	66.7	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	900	357031.6	357131.5	1252717.4	1252817.2	99.9	00:05:57:085	00:05:57:210	813.4	566.3	62.5	53.8	3.2	34.5	2.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	880	357131.5	357198.2	1252817.2	1252884.0	66.7	00:05:57:210	00:05:57:252	-	-	-	-	-	-	-	831.7	562.2	696.7	577.7	5.6	7884.2	15467.9	1274.5	107.2	240.0	49.8	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	901	357198.2	357447.7	1252884.0	1253133.4	249.5	00:05:57:252	00:05:57:502	694.3	562.1	61.5	53.8	3.1	18.1	28.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	881	357447.7	357481.2	1253133.4	1253166.9	33.5	00:05:57:502	00:05:57:544	-	-	-	-	-	-	-	678.0	549.0	740.2	529.7	1.3	5759.1	11272.4	245.8	94.1	180.0	49.8	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	902	357481.2	357580.8	1253166.9	1253266.5	99.6	00:05:57:544	00:05:57:669	738.1	501.4	62.2	52.3	3.2	19.8	14.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	882	357580.8	357647.5	1253266.5	1253333.2	66.7	00:05:57:669	00:05:57:710	-	-	-	-	-	-	-	724.9	509.4	575.2	512.7	6.2	8256.4	16596.0	315.0	105.9	277.9	50.2	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	903	357647.5	357780.5	1253333.2	1253466.3	133.1	00:05:57:710	00:05:57:835	559.8	497.2	61.8	51.5	3.2	13.6	21.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	883	357780.5	357847.0	1253466.3	1253532.7	66.4	00:05:57:835	00:05:57:919	-	-	-	-	-	-	-	555.2	491.4	703.7	488.1	6.4	6726.2	17133.6	502.5	106.1	280.6	49.9	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	904	357847.0	358030.0	1253532.7	1253715.8	183.0	00:05:57:919	00:05:58:127	697.9	492.3	61.4	51.7	3.1	2.7	10.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	884	358030.0	358096.6	1253715.8	1253782.4	66.6	00:05:58:127	00:05:58:169	-	-	-	-	-	-	-	699.2	492.9	641.6	501.5	2.4	4929.7	10104.5	517.1	49.7	151.1	50.1	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Visual Intake	Binocular	905	358096.6	358229.7	1253782.4	1253915.5	133.1	00:05:58:169	00:05:58:294	643.1	500.0	61.3	52.1	3.1	5.2	2.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	895685.7	Connor-2-recording.avi	0.0	560973.6	Connor (1)	CornflowerBlue	99.5	Eye	Saccade	Binocular	885	358229.7	358296.3	1253915.5	1253982.0	66.6	00:05:58:294	00:05:58:335	-	-	-	-	-	-	-	641.8	498.2	753.1	482.1	4.8	8233.6	16135.0	607.2	86.7	259.3	49.9	-	-	-	-	-	-	-	-	-
