Trial	Trial Start Raw Time [ms]	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Tracking Ratio [%]	Category Group	Category	Eye	Index	Event Start Trial Time [ms]	Event End Trial Time [ms]	Event Start Raw Time [ms]	Event End Raw Time [ms]	Event Duration [ms]	Event Start Video Time [ms]	Event End Video Time [ms]	Visual Intake Position X [px]	Visual Intake Position Y [px]	Visual Intake Average Pupil Size X [px]	Visual Intake Average Pupil Size Y [px]	Visual Intake Average Pupil Diameter [mm]	Visual Intake Dispersion X [px]	Visual Intake Dispersion Y [px]	Saccade Start Position X [px]	Saccade Start Position Y [px]	Saccade End Position X [px]	Saccade End Position Y [px]	Saccade Amplitude [°]	Saccade Acceleration Average [°/s²]	Saccade Acceleration Peak [°/s²]	Saccade Deceleration Peak [°/s²]	Saccade Velocity Average [°/s]	Saccade Velocity Peak [°/s]	Saccade Peak Velocity at [%]	AOI Name	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	59	34228.4	34278.3	241610.4	241660.3	49.9	00:00:34:322	00:00:34:364	-	-	-	-	-	-	-	645.4	637.6	713.5	677.6	3.6	3738.7	7913.1	569.1	74.9	128.7	33.4	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	59	34278.3	34944.0	241660.3	242325.9	665.6	00:00:34:364	00:00:35:031	695.5	651.7	53.7	48.1	2.7	35.8	43.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	60	34944.0	34977.2	242325.9	242359.2	33.3	00:00:35:031	00:00:35:071	-	-	-	-	-	-	-	678.0	632.3	628.5	613.0	2.3	4585.1	8300.1	870.0	77.9	146.9	50.1	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	60	34977.2	35376.8	242359.2	242758.7	399.6	00:00:35:071	00:00:35:446	644.4	604.2	55.0	47.1	2.8	29.4	12.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	61	35376.8	35560.0	242758.7	242941.9	183.2	00:00:35:446	00:00:35:655	-	-	-	-	-	-	-	663.0	592.1	708.1	605.5	2.0	143776.6	688207.1	730.5	1618.4	7664.9	63.5	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	61	35560.0	35926.1	242941.9	243308.0	366.1	00:00:35:655	00:00:35:988	705.8	617.2	57.1	49.6	2.9	15.9	12.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	62	35926.1	35976.0	243308.0	243357.9	49.9	00:00:35:988	00:00:36:030	-	-	-	-	-	-	-	697.0	619.1	648.2	618.1	2.2	2077.5	3472.1	609.9	47.3	84.9	66.1	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	62	35976.0	36974.0	243357.9	244355.9	998.0	00:00:36:030	00:00:37:071	662.5	612.8	55.2	48.1	2.8	18.4	26.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	63	36974.0	37007.5	244355.9	244389.4	33.5	00:00:37:071	00:00:37:071	-	-	-	-	-	-	-	676.3	602.0	688.4	608.8	0.6	1023.7	1718.4	329.1	24.1	38.2	49.8	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	63	37007.5	38821.2	244389.4	246203.1	1813.7	00:00:37:071	00:00:38:904	701.9	600.9	57.2	48.5	2.9	37.1	28.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	64	38821.2	38854.4	246203.1	246236.4	33.3	00:00:38:904	00:00:38:945	-	-	-	-	-	-	-	715.6	600.4	684.6	604.0	1.4	2904.9	5343.7	466.1	45.2	85.2	50.8	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	64	38854.4	39037.8	246236.4	246419.7	183.3	00:00:38:945	00:00:39:112	694.8	603.2	57.5	48.8	2.9	2.7	2.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	65	39037.8	39070.8	246419.7	246452.7	33.0	00:00:39:112	00:00:39:154	-	-	-	-	-	-	-	695.5	603.9	709.0	606.5	0.6	1282.7	2355.6	209.7	20.0	38.9	49.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	65	39070.8	39237.3	246452.7	246619.3	166.6	00:00:39:154	00:00:39:320	704.3	605.2	58.0	49.8	2.9	3.0	2.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	66	39237.3	39270.4	246619.3	246652.3	33.0	00:00:39:320	00:00:39:362	-	-	-	-	-	-	-	704.2	606.5	723.0	604.9	0.9	1674.5	3220.5	128.5	26.8	52.7	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	66	39270.4	40368.7	246652.3	247750.6	1098.3	00:00:39:362	00:00:40:445	712.0	600.5	56.5	48.2	2.8	17.4	11.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	67	40368.7	40418.6	247750.6	247800.5	49.9	00:00:40:445	00:00:40:487	-	-	-	-	-	-	-	715.0	596.6	728.1	602.9	0.7	912.6	1876.5	323.3	15.8	24.5	33.2	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	67	40418.6	42415.4	247800.5	249797.3	1996.8	00:00:40:487	00:00:42:528	720.7	597.8	55.7	47.0	2.8	17.4	14.4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	68	42415.4	42448.7	249797.3	249830.7	33.4	00:00:42:528	00:00:42:528	-	-	-	-	-	-	-	717.9	603.7	734.4	605.7	0.6	1538.6	2818.3	259.0	25.8	45.9	50.1	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	68	42448.7	42781.5	249830.7	250163.4	332.8	00:00:42:528	00:00:42:861	730.9	602.5	55.1	47.0	2.8	7.0	11.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	69	42781.5	42814.7	250163.4	250196.7	33.2	00:00:42:861	00:00:42:903	-	-	-	-	-	-	-	732.2	599.8	754.0	598.3	0.9	2025.0	3618.1	431.9	31.6	60.4	50.1	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	69	42814.7	45577.1	250196.7	252959.0	2762.3	00:00:42:903	00:00:45:652	727.8	592.4	54.0	45.6	2.7	66.9	31.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	70	45577.1	45627.0	252959.0	253008.9	49.9	00:00:45:652	00:00:45:693	-	-	-	-	-	-	-	695.9	578.5	721.3	577.3	1.1	880.0	2072.6	183.3	25.1	35.9	33.7	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	70	45627.0	45960.0	253008.9	253341.9	333.0	00:00:45:693	00:00:46:027	718.9	575.1	55.2	45.6	2.8	9.5	9.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	71	45960.0	45993.0	253341.9	253375.0	33.0	00:00:46:027	00:00:46:068	-	-	-	-	-	-	-	721.9	572.8	735.6	573.7	0.6	1458.8	2363.8	553.9	21.5	38.6	49.6	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	71	45993.0	46924.9	253375.0	254306.8	931.8	00:00:46:068	00:00:47:027	730.0	566.2	56.0	46.1	2.8	8.3	16.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	72	46924.9	46974.8	254306.8	254356.7	49.9	00:00:47:027	00:00:47:068	-	-	-	-	-	-	-	732.1	564.0	677.7	570.4	2.6	3673.0	6643.2	294.0	51.5	108.5	34.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	72	46974.8	47124.6	254356.7	254506.5	149.8	00:00:47:068	00:00:47:193	678.4	570.1	54.0	45.1	2.8	1.6	5.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	73	47124.6	47157.9	254506.5	254539.8	33.3	00:00:47:193	00:00:47:235	-	-	-	-	-	-	-	679.1	568.9	708.0	570.3	1.4	2718.6	4548.1	889.2	42.8	79.0	50.7	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	73	47157.9	47324.3	254539.8	254706.2	166.4	00:00:47:235	00:00:47:402	707.4	567.9	55.1	45.5	2.8	3.8	2.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	74	47324.3	47358.1	254706.2	254740.0	33.8	00:00:47:402	00:00:47:443	-	-	-	-	-	-	-	709.2	566.5	736.5	564.0	1.2	2489.6	4671.7	307.4	38.8	76.2	49.1	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	74	47358.1	47640.5	254740.0	255022.4	282.4	00:00:47:443	00:00:47:693	728.3	560.7	54.2	45.3	2.8	5.5	5.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	75	47640.5	47690.4	255022.4	255072.3	49.9	00:00:47:693	00:00:47:777	-	-	-	-	-	-	-	728.1	562.5	670.8	567.9	2.7	2718.8	6001.3	218.0	54.6	129.8	66.5	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	75	47690.4	47856.8	255072.3	255238.7	166.4	00:00:47:777	00:00:47:942	672.9	564.9	53.1	45.6	2.7	6.4	6.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	76	47856.8	47890.0	255238.7	255272.0	33.3	00:00:47:942	00:00:47:984	-	-	-	-	-	-	-	669.9	565.4	624.3	575.0	2.2	4149.1	7394.3	903.8	68.5	129.3	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	76	47890.0	48073.1	255272.0	255455.0	183.1	00:00:47:984	00:00:48:151	619.8	572.8	53.5	44.1	2.7	5.3	3.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	77	48073.1	48123.0	255455.0	255504.9	49.9	00:00:48:151	00:00:48:192	-	-	-	-	-	-	-	620.3	570.3	693.6	567.8	3.3	3083.4	5115.3	470.6	68.5	143.8	67.2	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	77	48123.0	48256.3	255504.9	255638.3	133.3	00:00:48:192	00:00:48:317	689.5	565.1	53.4	44.1	2.7	6.5	4.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	78	48256.3	48306.0	255638.3	255688.0	49.7	00:00:48:317	00:00:48:401	-	-	-	-	-	-	-	693.2	557.7	745.0	557.5	2.4	2529.9	5677.5	665.3	52.2	118.9	67.1	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	78	48306.0	48605.5	255688.0	255987.5	299.5	00:00:48:401	00:00:48:692	732.8	562.8	52.9	43.8	2.7	4.5	16.2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	79	48605.5	48639.1	255987.5	256021.1	33.6	00:00:48:692	00:00:48:734	-	-	-	-	-	-	-	731.5	562.6	744.8	559.0	0.6	1134.7	2143.9	125.4	21.7	37.5	50.4	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	79	48639.1	49221.2	256021.1	256603.2	582.1	00:00:48:734	00:00:49:317	735.9	555.4	53.0	43.7	2.7	15.0	12.9	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	80	49221.2	49254.5	256603.2	256636.5	33.3	00:00:49:317	00:00:49:317	-	-	-	-	-	-	-	730.7	548.8	743.9	549.6	0.6	1207.4	1812.6	602.1	21.7	36.6	50.1	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	80	49254.5	51401.1	256636.5	258783.1	2146.6	00:00:49:317	00:00:51:483	746.2	556.3	54.3	44.8	2.8	22.2	21.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	81	51401.1	51434.3	258783.1	258816.3	33.2	00:00:51:483	00:00:51:525	-	-	-	-	-	-	-	758.5	562.4	772.4	560.0	0.6	1332.5	2303.6	361.4	20.0	39.2	50.1	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	81	51434.3	53314.7	258816.3	260696.7	1880.4	00:00:51:525	00:00:53:400	758.2	562.3	54.5	45.6	2.8	28.8	24.1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	82	53314.7	53364.7	260696.7	260746.6	49.9	00:00:53:400	00:00:53:441	-	-	-	-	-	-	-	746.5	570.7	775.0	568.2	1.3	1172.5	2038.1	105.3	27.3	56.6	66.5	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	82	53364.7	54662.5	260746.6	262044.5	1297.9	00:00:53:441	00:00:54:732	767.2	558.1	52.1	43.3	2.7	10.7	17.6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	83	54662.5	54729.1	262044.5	262111.1	66.6	00:00:54:732	00:00:54:815	-	-	-	-	-	-	-	762.9	558.9	776.1	561.6	0.7	414.8	567.3	234.3	10.2	17.2	75.3	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	83	54729.1	55361.7	262111.1	262743.7	632.6	00:00:54:815	00:00:55:440	771.4	573.6	51.8	44.0	2.7	9.4	23.5	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	84	55361.7	55428.0	262743.7	262809.9	66.3	00:00:55:440	00:00:55:524	-	-	-	-	-	-	-	768.6	574.4	554.2	610.4	9.6	8610.1	14297.8	362.0	152.4	351.3	49.9	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	84	55428.0	55860.6	262809.9	263242.6	432.6	00:00:55:524	00:00:55:940	565.6	597.2	51.3	43.8	2.6	13.7	17.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	85	55860.6	55943.9	263242.6	263325.8	83.2	00:00:55:940	00:00:56:024	-	-	-	-	-	-	-	567.7	592.5	780.0	570.3	9.9	8314.6	19189.5	607.8	122.2	340.6	40.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	85	55943.9	56526.2	263325.8	263908.2	582.4	00:00:56:024	00:00:56:607	778.9	552.2	48.9	40.8	2.5	11.9	19.3	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	86	56526.2	56559.5	263908.2	263941.5	33.3	00:00:56:607	00:00:56:649	-	-	-	-	-	-	-	778.8	545.3	793.6	542.9	0.7	1431.1	2615.7	246.4	23.4	41.3	50.2	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	86	56559.5	58889.2	263941.5	266271.1	2329.6	00:00:56:649	00:00:58:981	787.1	556.3	52.4	43.8	2.7	17.8	28.0	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	87	58889.2	58922.4	266271.1	266304.4	33.3	00:00:58:981	00:00:59:023	-	-	-	-	-	-	-	794.9	564.5	743.6	569.0	2.4	4369.8	8303.4	436.2	74.1	142.6	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	87	58922.4	59055.6	266304.4	266437.5	133.1	00:00:59:023	00:00:59:148	749.7	570.3	53.9	44.8	2.7	4.1	2.7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Saccade	Binocular	88	59055.6	59122.2	266437.5	266504.2	66.7	00:00:59:148	00:00:59:189	-	-	-	-	-	-	-	749.0	568.7	541.2	613.5	9.4	9021.1	16498.6	316.0	148.6	325.2	50.0	-	-	-	-	-	-	-	-	-
Trial001	207381.9	Connor-1-recording.avi	0.0	528458.2	Connor	Coral	93.9	Eye	Visual Intake	Binocular	88	59122.2	59388.4	266504.2	266770.3	266.2	00:00:59:189	00:00:59:481	539.6	605.5	52.9	45.7	2.7	7.0	12.8	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
